"year","scouting_data","county","nearby_town","growth_stage","pest_pathogen","pest_pathogen_sp","severity","field_number"
2020,"14-Sept","Northumberland","Milton","R7","Pathogen","Septoria brown spot",1,2
2020,"14-Sept","Northumberland","Milton","R7","Pathogen","Cercospora leaf blight",1,2
2020,"14-Sept","York","Hellam","R7","Insect","Brown marmorated stink bug",3,1
2020,"14-Sept","York","Hellam","R7","Insect","Green stink bug",1,1
2020,"14-Sept","York","Hellam","R7","Insect","Grasshopper",1.5,1
2020,"14-Sept","York","Hellam","R7","Insect","Mexican bean beetle",1,1
2020,"14-Sept","York","Hellam","R7","Insect","Silver spotted skipper caterpillar",2,1
2020,"14-Sept","York","Hellam","R7","Pathogen","Septoria brown spot",1,1
2020,"14-Sept","York","Stewartstown","R7","Insect","Grasshopper",1.5,2
2020,"14-Sept","York","Stewartstown","R7","Insect","Japanese beetle",1,2
2020,"14-Sept","York","Stewartstown","R7","Pathogen","Frogeye leaf spot",1,2
2020,"14-Sept","York","Stewartstown","R7","Pathogen","Sudden death syndrome",1,2
2020,"14-Sept","Centre","","R7","Insect","Silver spotted skipper caterpillar",1,1
2020,"14-Sept","Centre","","R7","Insect","Grasshopper",1,1
2020,"14-Sept","Centre","","R7","Insect","Brown marmorated stink bug",1,1
2020,"14-Sept","Centre","","R7","Pathogen","Frogeye leaf spot",1,1
2020,"14-Sept","Centre","","R7","Pathogen","Stem canker",3,1
2020,"14-Sept","Centre","","R7","Pathogen","Soybean Pod and Stem Blight",1,1
2020,"14-Sept","Beaver","Fombell","R7","Insect","Grasshopper",2,1
2020,"14-Sept","Beaver","Fombell","R7","Mammal","Deer",1,1
2020,"14-Sept","Beaver","Fombell","R7","Pathogen","Cercospora leaf blight",3,1
2020,"14-Sept","Beaver","Fombell","R7","Pathogen","Frogeye leaf spot",2,1
2020,"14-Sept","Crawford","Woodcock","R7","Insect","Soybean aphid",1,1
2020,"14-Sept","Crawford","Woodcock","R7","Insect","Bean leaf beetle",1,1
2020,"14-Sept","Crawford","Woodcock","R7","Insect","Grasshopper",1,1
2020,"14-Sept","Crawford","Woodcock","R7","Pathogen","Frogeye leaf spot",1,1
2022,"15-Aug","Lancaster","Manheim","R5","Insect","Grasshopper",3,1
2022,"15-Aug","Lancaster","Manheim","R5","Pathogen","Septoria brown spot",2,1
2022,"15-Aug","Centre","Bellefonte; State College","R5","Insect","Bean leaf beetle",1,1
2022,"15-Aug","Centre","Bellefonte; State College","R5","Insect","Grasshopper",1,1
2022,"15-Aug","Centre","Bellefonte; State College","R5","Insect","Soybean leaf miner",1,1
2022,"15-Aug","Centre","Bellefonte; State College","R5","Pathogen","Downy mildew",1,1
2022,"15-Aug","Centre","Bellefonte; State College","R5","Pathogen","White mold",1,1
2022,"15-Aug","Somerset","Somerset","R4","Insect","Japanese beetle",1,1
2022,"15-Aug","Somerset","Somerset","R4","Insect","Bean leaf beetle",1,1
2022,"15-Aug","Somerset","Somerset","R4","Pathogen","Downy mildew",1,1
2022,"15-Aug","Montgomery","Souderton","R1","Insect","Grasshopper beetle",2,1
2022,"15-Aug","Montgomery","Souderton","R1","Pathogen","Septoria brown spot",2,1
2022,"15-Aug","Montgomery","Souderton","R1","Pathogen","Bacterial blight",2,1
2022,"15-Aug","Butler","Saxonburg","R3","Insect","Grasshopper",1,1
2022,"15-Aug","Butler","Saxonburg","R3","Insect","Japanese beetle",1,1
2022,"15-Aug","Butler","Saxonburg","R3","Pathogen","Soybean sudden death syndrome",1,1
2022,"15-Aug","Butler","Saxonburg","R4","Insect","Japanese beetle",1,2
2022,"15-Aug","Butler","Saxonburg","R4","Insect","Soybean aphid",1,2
2022,"15-Aug","Butler","Saxonburg","R4","Insect","Grasshopper",1,2
2022,"15-Aug","Bedford","Fishertown","R5","Insect","Japanese beetle",1,1
2022,"15-Aug","Bedford","Fishertown","R5","Insect","Bean leaf beetle",1,1
2022,"12-Aug","Washington","Independence","R6","Insect","Grasshopper",1,1
2022,"12-Aug","Washington","Independence","R6","Insect","Japanese beetle",1,1
2022,"12-Aug","Washington","Independence","R6","Insect","Green cloverworm",1,1
2022,"12-Aug","Washington","Independence","R6","Insect","Brown marmorated stink bug",1,1
2022,"12-Aug","Washington","Independence","R6","Insect","Green stink bug",1,1
2022,"12-Aug","Washington","Independence","R6","Pathogen","Soybean sudden death syndrome",1,1
2022,"12-Aug","Washington","Independence","R6","Mammal","Deer",1,1
2019,"15-Jul","Lancaster","Landisville","R3","Insect","Bean leaf beetle",1,1
2019,"15-Jul","Lancaster","Landisville","R3","Insect","Japanese beetle",2,1
2019,"15-Jul","Lancaster","Landisville","R3","Pathogen","Septoria brown spot",1,1
2019,"15-Jul","Crawford","","V8","Insect","Japanese beetle",1,1
2019,"15-Jul","Crawford","","V8","Pathogen","Septoria brown spot",1,1
2019,"15-Jul","McKean","","V3","Insect","Soybean aphid",1,1
2019,"15-Jul","McKean","","V3","Insect","Japanese beetle",1,1
2019,"15-Jul","McKean","","V3","Insect","Grasshopper",1,1
2019,"15-Jul","McKean","","V3","Pathogen","Septoria brown spot",1,1
2019,"15-Jul","Potter","Ellisburg","R1","Insect","Japanese beetle",1,1
2019,"15-Jul","Potter","Ellisburg","R1","Insect","Soybean aphid",1,1
2019,"15-Jul","Potter","Ellisburg","R1","Pathogen","Septoria brown spot",1,1
2019,"14-Jul","Potter","Galeton","R3","Insect","Soybean aphid",1,1
2019,"14-Jul","Potter","Galeton","R3","Insect","Japanese beetle",1,1
2019,"14-Jul","Potter","Galeton","R3","Slug","Slug",1,1
2019,"14-Jul","Potter","Galeton","R3","Pathogen","Septoria brown spot",1,1
2019,"11-Jul","Franklin","","R2","Insect","Bean leaf beetle",1,1
2019,"11-Jul","Franklin","","R2","Insect","Grasshopper",2,1
2019,"11-Jul","Franklin","","R2","Slug","Slug",1,1
2019,"11-Jul","Centre","","R1","Insect","Silver spotted skipper caterpillar",1,1
2019,"11-Jul","Centre","","R1","Insect","Green cloverworm",1,1
2019,"11-Jul","Centre","","R1","Insect","Japanese beetle",1,1
2019,"11-Jul","Centre","","R1","Insect","Soybean aphid",1,1
2019,"11-Jul","Centre","","R1","Insect","Grasshopper",2,1
2019,"11-Jul","Centre","","R1","Insect","Spotted cucumber beetle",1,1
2019,"11-Jul","Centre","","R1","Insect","Thistle caterpillar",2,1
2019,"10-Jul","Dauphin","","R1","Insect","Grasshopper",1,1
2019,"09-Jul","Perry","","V1-V2","Insect","Japanese beetle",1,1
2019,"09-Jul","Perry","","V1-V2","Insect","Grasshopper",1,1
2024,"16-Jul","Lancaster","Manheim; Lititz","R3","Insect","Bean leaf beetle",1,1
2024,"12-Jul","Centre","Bellefonte","R2","Insect","Grasshopper",1,1
2024,"12-Jul","Centre","Bellefonte","R2","Insect","Japanese beetle",1,1
2024,"12-Jul","Centre","Bellefonte","R2","Insect","Bean leaf beetle",1,1
2024,"12-Jul","Centre","Bellefonte","R2","Insect","Blister Beetle",1,1
2024,"11-Jul","Lebanon","East Hanover","R1","Insect","Grasshopper",1,1
2024,"11-Jul","Lebanon","East Hanover","R1","Insect","Japanese beetle",1,1
2024,"11-Jul","Lebanon","East Hanover","R1","Insect","Bean leaf beetle",1,1
2024,"11-Jul","Lebanon","East Hanover","R1","Insect","Soybean aphid",1,1
2024,"11-Jul","Lebanon","East Hanover","R1","Pathogen","Stem canker",1,1
2024,"09-Jul","Montgomery","Souderton","R3","Insect","Bean leaf beetle",1,1
2020,"16-Jun","Franklin","Lemasters","V2","Insect","Bean leaf beetle",1,1
2020,"16-Jun","Fulton","Harrisonville","V2","Insect","Bean leaf beetle",1,1
2020,"16-Jun","Crawford","Woodcock","V2","Slug","Slug",1,1
2020,"16-Jun","Crawford","Woodcock","V2","Snail","Snail",1,1
2020,"16-Jun","Montgomery","","V2","Slug","Slug",1,1
2020,"16-Jun","Schuylkill","","V1","Insect","Bean leaf beetle",1,1
2020,"16-Jun","Lancaster","Manheim","V3.5","Insect","Bean leaf beetle",3,1
2020,"16-Jun","Lancaster","Manheim","V3.5","Insect","Grasshopper",1,1
2020,"16-Jun","Lancaster","Manheim","V3.5","Pathogen","Damping off disease",1,1
2020,"16-Jun","Bulter","North Washington","V2","Insect","Bean leaf beetle",1,1
2020,"16-Jun","Beaver","Fombell","V2","Insect","Bean leaf beetle",1,1
2020,"15-Jun","Northumberland","Hellam","V2","Insect","Bean leaf beetle",1,1
2020,"15-Jun","Northumberland","Hellam","V2","Insect","Silver spotted skipper",1,1
2020,"15-Jun","Northumberland","Hellam","V2","Insect","Grasshopper",1,1
2020,"15-Jun","Northumberland","Hellam","V2","Slug","Slug",1,1
2020,"15-Jun","Northumberland","Stewartstown","V2","Insect","Bean leaf beetle",1,2
2020,"15-Jun","Northumberland","Stewartstown","V2","Insect","Grasshopper",1,2
2020,"15-Jun","Northumberland","Stewartstown","V2","Insect","Mexican bean beetle",1,2
2020,"15-Jun","Northumberland","Stewartstown","V2","Pathogen","Septoria brown spot",1,2
2020,"15-Jun","Bedford","Cessna","V1","Insect","Bean leaf beetle",1,1
2020,"15-Jun","Cambria","Loretto","V1","Insect","Bean leaf beetle",1,1
2020,"12-Jun","Somerset","Berlin","V1","Insect","Bean leaf beetle",1,1
2020,"12-Jun","Centre","","V1","Insect","Bean leaf beetle",1,1
2020,"08-Jun","Perry","","V1","Insect","Bean leaf beetle",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Insect","Grasshopper",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Insect","Soybean aphid",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Pathogen","Septoria brown spot",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Pathogen","Downy mildew",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Pathogen","White mold",1,1
2021,"20-Aug","Centre","Bellefonte","R5","Pathogen","Sudden death syndrome",1,1
2021,"17-Aug","Beaver","Fombell","R5","Insect","Japanese beetle",1,1
2021,"17-Aug","Beaver","Fombell","R5","Insect","Grasshopper",1,1
2021,"17-Aug","Beaver","Fombell","R5","Pathogen","Frogeye leaf spot",1,1
2021,"17-Aug","Beaver","Fombell","R5","Pathogen","Cercospora leaf blight",1,1
2021,"17-Aug","Butler","North Washington","","Insect","Japanese beetle",1,1
2021,"17-Aug","Butler","North Washington","","Insect","Grasshopper",1,1
2021,"17-Aug","Butler","Cabot","","Insect","Japanese beetle",1,2
2021,"17-Aug","Butler","Cabot","","Insect","Grasshopper",1,2
2021,"17-Aug","Butler","Cabot","","Insect","Stink bug",NA,2
2021,"17-Aug","Lancaster","Manheim; Lititz","R5","Insect","Bean leaf beetle",1,1
2021,"17-Aug","Lancaster","Manheim; Lititz","R5","Insect","Grasshopper",1,1
2021,"17-Aug","Lancaster","Manheim; Lititz","R5","Pathogen","Septoria brown spot",1,1
2021,"17-Aug","Lancaster","Manheim; Lititz","R5","Pathogen","White mold",2,1
2021,"17-Aug","Mercer","Grove City","","Insect","Bean leaf beetle",1,1
2021,"17-Aug","Mercer","Grove City","","Insect","Japanese beetle",1,1
2021,"17-Aug","Mercer","Grove City","","Insect","Green cloverworm",1,1
2021,"17-Aug","Mercer","Grove City","","Insect","Brown marmorated stink bug",1,1
2021,"17-Aug","Mercer","Grove City","","Insect","Soybean looper",1,1
2021,"16-Aug","Cambria","Portage","R6","Insect","Japanese beetle",1,1
2021,"16-Aug","Cambria","Portage","R6","Insect","Bean leaf beetle",1,1
2021,"16-Aug","Cambria","Portage","R6","Insect","Green cloverworm",1,1
2021,"16-Aug","Cambria","Portage","R6","Pathogen","Bacterial blight",1,1
2021,"16-Aug","Cambria","Portage","R6","Pathogen","Frogeye leaf spot",1,1
2021,"16-Aug","Cambria","Portage","R6","Pathogen","Septoria brown spot",1,1
2021,"16-Aug","Bedford","New Paris","R6","Insect","Japanese beetle",1,1
2021,"16-Aug","Bedford","New Paris","R6","Insect","Bean leaf beetle",1,1
2021,"16-Aug","Bedford","New Paris","R6","Insect","Green cloverworm",1,1
2021,"16-Aug","Bedford","New Paris","R6","Pathogen","Septoria brown spot",1,1
2021,"16-Aug","Bedford","New Paris","R6","Pathogen","Bacterial blight",1,1
2021,"16-Aug","Blair","Williamsburg","R6","Insect","Bean leaf beetle",1,1
2021,"16-Aug","Blair","Williamsburg","R6","Insect","Green cloverworm",1,1
2021,"16-Aug","Blair","Williamsburg","R6","Pathogen","Septoria brown spot",1,1
2021,"16-Aug","Blair","Williamsburg","R6","Pathogen","Downy mildew",1,1
2021,"16-Aug","Blair","Williamsburg","R6","Pathogen","Frogeye leaf spot",1,1
2021,"16-Aug","Montgomery","Souderton","R5","Insect","Japanese beetle",2,1
2021,"16-Aug","Montgomery","Souderton","R5","Insect","Grasshopper",1,1
2021,"16-Aug","Montgomery","Souderton","R5","Pathogen","Downy mildew",3,1
2021,"16-Aug","Montgomery","Souderton","R5","Pathogen","Septoria brown spot",2,1
2021,"16-Aug","Montgomery","Souderton","R5","Pathogen","Cercospora leaf blight",1,1
2021,"16-Aug","Somerset","Berlin","R4","Insect","Japanese beetle",1,1
2021,"16-Aug","Somerset","Berlin","R4","Insect","Grasshopper",1,1
2021,"16-Aug","Somerset","Berlin","R4","Pathogen","Downy mildew",1,1
2021,"16-Aug","Somerset","Berlin","R4","Pathogen","Frogeye leaf spot",1,1
2021,"15-Aug","Potter","Ulysses","R5","Insect","Japanese beetle",NA,1
2021,"15-Aug","Potter","Ulysses","R5","Insect","Soybean aphid",NA,1
2021,"15-Aug","Potter","Ulysses","R5","Insect","Red headed flea beetle",NA,1
2021,"15-Aug","Potter","Ulysses","R5","Insect","Stink bug",NA,1
2021,"15-Aug","Potter","Ulysses","R5","Mammal","Deer",NA,1
2021,"15-Aug","Potter","Genesee","R6","Insect","Japanese beetle",NA,2
2021,"15-Aug","Potter","Genesee","R6","Insect","Grasshopper",NA,2
2021,"15-Aug","Potter","Genesee","R6","Insect","Soybean aphid",NA,2
2021,"15-Aug","Potter","Genesee","R6","Insect","Red headed flea beetle",NA,2
2021,"15-Aug","Potter","Genesee","R6","Insect","Soybean leafminor",NA,2
2021,"15-Aug","Potter","Genesee","R6","Insect","Stink bug",NA,2
2021,"15-Aug","Potter","Genesee","R6","Mammal","Deer",NA,2
2021,"15-Aug","Cameron","Emporium","R6","Insect","Bean leaf beetle",1,1
2021,"15-Aug","Cameron","Emporium","R6","Insect","Japanese beetle",1,1
2021,"15-Aug","Cameron","Emporium","R6","Insect","Red headed flea beetle",1,1
2021,"15-Aug","Cameron","Emporium","R6","Insect","Soybean leafminor",1,1
2021,"15-Aug","Cameron","Emporium","R6","Pathogen","Septoria brown spot",1,1
2018,"16-Jul","Bedford","","R4","Insect","Green cloverworm",1,1
2018,"16-Jul","Blair","","R3","Insect","Japanese beetle",1,1
2018,"16-Jul","Blair","","R3","Pathogen","Septoria brown spot",1,1
2018,"16-Jul","Blair","","R3","Pathogen","Phyllosticta Leaf Spot",1,1
2018,"16-Jul","Cambria","","R3","Pathogen","Septoria brown spot",1,1
2018,"16-Jul","Bradford","","R2","Insect","Japanese beetle",1,1
2018,"16-Jul","Bradford","","R2","Insect","Grasshopper",1,1
2018,"16-Jul","Bradford","","R2","Insect","Bean leaf beetle",1,1
2018,"16-Jul","Bucks","","R2","Insect","Japanese beetle",2,1
2018,"16-Jul","Bucks","","R2","Insect","Grasshopper",2,1
2018,"16-Jul","Bucks","","R2","Pathogen","Septoria brown spot",1,1
2018,"16-Jul","Crawford","","V5","Insect","Japanese beetle",1,1
2018,"16-Jul","Crawford","","V5","Insect","Grasshopper",1,1
2018,"16-Jul","Crawford","","V5","Insect","Soybean aphid",1,1
2018,"16-Jul","Crawford","","V5","Insect","Thrip",1,1
2018,"16-Jul","Crawford","","V5","Pathogen","Septoria brown spot",1,1
2018,"16-Jul","McKean","","V6","Pathogen","Pathogen",1,1
2018,"16-Jul","Mercer","","R3","Insect","Japanese beetle",1,1
2018,"16-Jul","Mercer","","R3","Insect","Soybean aphid",1,1
2018,"16-Jul","Mercer","","R3","Insect","Japanese beetle",1,1
2018,"16-Jul","Mercer","","R3","Insect","Potato leafhopper",1,1
2018,"16-Jul","Mercer","","R3","Insect","Japanese beetle",1,1
2018,"16-Jul","Schuylkill","","V3","Insect","Japanese beetle",1,1
2018,"13-Jul","Centre","","V5","Insect","Two spotted spider mite",1,1
2018,"13-Jul","Centre","","V5","Insect","Soybean aphid",2,1
2018,"13-Jul","Centre","","V5","Insect","Japanese beetle",3,1
2018,"13-Jul","Centre","","V5","Insect","Silver spotted skipper caterpillar",1,1
2018,"13-Jul","Lancaster","","R3","Insect","Green cloverworm",1,1
2018,"13-Jul","Lancaster","","R3","Insect","Japanese beetle",1,1
2018,"13-Jul","Lancaster","","R3","Pathogen","Septoria brown spot",1,1
2018,"13-Jul","Lebanon","","R2","Insect","Grasshopper",1,1
2018,"13-Jul","Lebanon","","R2","Insect","Green cloverworm",1,1
2018,"13-Jul","Lebanon","","R2","Insect","Japanese beetle",2,1
2018,"13-Jul","Lebanon","","R2","Insect","Thrip",2,1
2018,"13-Jul","Lebanon","","R2","Pathogen","Septoria brown spot",1,1
2018,"13-Jul","Lebanon","","R1","Insect","Green cloverworm",1,1
2018,"13-Jul","Lebanon","","R1","Insect","Japanese beetle",1,1
2018,"13-Jul","Lebanon","","R1","Pathogen","Septoria brown spot",1,1
2018,"12-Jul","Dauphin","","","Insect","Japanese beetle",2,1
2018,"12-Jul","Dauphin","","","Insect","Grasshopper",1,1
2018,"12-Jul","Perry","","R3","Insect","Japanese beetle",1,1
2018,"12-Jul","Perry","","R3","Insect","Grasshopper",1,1
2019,"17-Sept","Dauphin","","R7-R8","Insect","Grasshopper",1,1
2019,"17-Sept","Perry","","R6","Insect","Grasshopper",1,1
2019,"17-Sept","Perry","","R6","Insect","Stink bug",1,1
2019,"17-Sept","Perry","","R6","Pathogen","Septoria brown spot",1,1
2019,"17-Sept","Bradford","","R7","Pathogen","Frogeye leaf spot",1,1
2019,"17-Sept","Schuylkill","","R7","Insect","Grasshopper",1,1
2019,"16-Sept","Centre","","R6","Insect","Bean leaf beetle",1,1
2019,"16-Sept","Centre","","R6","Insect","Japanese beetle",1,1
2019,"16-Sept","Centre","","R6","Insect","Grasshopper",2,1
2019,"16-Sept","Centre","","R6","Insect","Soybean aphid",1,1
2019,"16-Sept","Centre","","R6","Insect","Brown marmorated stink bug",1,1
2019,"16-Sept","Centre","","R6","Insect","Thistle caterpillar",1,1
2019,"16-Sept","Centre","","R6","Pathogen","Frogeye leaf spot",1,1
2019,"16-Sept","Centre","","R6","Pathogen","Bacterial blight",1,1
2019,"16-Sept","Centre","","R6","Pathogen","White mold",1,1
2019,"16-Sept","Franklin","","R8","Insect","Grasshopper",1,1
2019,"16-Sept","Franklin","","R8","Insect","Stink bug",1,1
2019,"16-Sept","Franklin","","R8","Pathogen","Phompsis pod rot/stem blight",1,1
2019,"16-Sept","Crawford","","R6","Insect","Grasshopper",1,1
2019,"16-Sept","Crawford","","R6","Insect","Soybean aphid",1,1
2019,"16-Sept","Crawford","","R6","Insect","Silver spotted skipper caterpillar",1,1
2019,"16-Sept","Crawford","","R6","Pathogen","Frogeye leaf spot",1,1
2019,"16-Sept","Crawford","","R6","Pathogen","Septoria brown spot",1,1
2020,"18-Aug","Bulter","Cabot","R1","Insect","Japanese beetle",1,1
2020,"18-Aug","Bulter","Cabot","R1","Insect","Grasshopper",2.5,1
2020,"18-Aug","Bulter","North Washington","R1","Insect","Japanese beetle",1,2
2020,"18-Aug","Bulter","North Washington","R1","Insect","Grasshopper",2.5,2
2020,"18-Aug","Beaver","Fombell","R4","Insect","Japanese beetle",1,1
2020,"18-Aug","Beaver","Fombell","R4","Insect","Grasshopper",1,1
2020,"18-Aug","Beaver","Fombell","R4","Insect","Potato leafhopper",1,1
2020,"18-Aug","Beaver","Fombell","R4","Insect","Stink bug",1,1
2020,"18-Aug","Beaver","Fombell","R4","Mammal","Deer",1,1
2020,"18-Aug","Beaver","Fombell","R4","Pathogen","Cercospora leaf blight",1,1
2020,"18-Aug","Beaver","Fombell","R4","Pathogen","Frogeye leaf spot",1,1
2020,"18-Aug","Lancaster ","Manheim","R5","Insect","Bean leaf beetle",1,1
2020,"18-Aug","Lancaster ","Manheim","R5","Insect","Grasshopper",2,1
2020,"18-Aug","Lancaster ","Manheim","R5","Pathogen","Frogeye leaf spot",1,1
2020,"18-Aug","Crawford","Woodcock","R5-R6","Insect","Japanese beetle",1,1
2020,"18-Aug","Crawford","Woodcock","R5-R6","Insect","Soybean aphid",1,1
2020,"18-Aug","Crawford","Woodcock","R5-R6","Insect","Green stink bug",1,1
2020,"18-Aug","Crawford","Woodcock","R5-R6","Insect","Grasshopper",1,1
2020,"18-Aug","Crawford","Woodcock","R5-R6","Snail","Snail",1,1
2020,"18-Aug","Crawford","Woodcock","R5-R6","Pathogen","Frogeye leaf spot",1,1
2020,"18-Aug","Crawford","Woodcock","R5-R6","Pathogen","Septoria brown spot",1,1
2020,"18-Aug","Crawford","Woodcock","R5-R6","Pathogen","Sudden death syndrome",1,1
2020,"17-Aug","York","Hellam","R5","Insect","Japanese beetle",1,1
2020,"17-Aug","York","Hellam","R5","Insect","Grasshopper",1,1
2020,"17-Aug","York","Hellam","R5","Insect","Silver spotted skipper catepillar",2,1
2020,"17-Aug","York","Stewartstown","R5","Insect","Japanese beetle",1,2
2020,"17-Aug","York","Stewartstown","R5","Insect","Grasshopper",1,2
2020,"17-Aug","York","Stewartstown","R5","Insect","Green cloverworm",1,2
2020,"17-Aug","York","Stewartstown","R5","Pathogen","Frogeye leaf spot",1,2
2020,"17-Aug","Somerset","Berlin","R5","Insect","Japanese beetle",1,1
2020,"17-Aug","Somerset","Berlin","R5","Insect","Grasshopper",1,1
2020,"17-Aug","Centre","","R5","Insect","Bean leaf beetle",1,1
2020,"17-Aug","Centre","","R5","Insect","Grasshopper",2,1
2020,"17-Aug","Centre","","R5","Insect","Japanese beetle",1,1
2020,"17-Aug","Centre","","R5","Insect","Silver spotted skipper caterpillar",1,1
2020,"17-Aug","Centre","","R5","Pathogen","Frogeye leaf spot",1,1
2020,"17-Aug","Centre","","R5","Pathogen","Downy mildew",1,1
2020,"17-Aug","Bradford","","R5","Insect","Grasshopper",1,1
2020,"17-Aug","Bradford","","R5","Insect","Green cloverworm",1,1
2020,"17-Aug","Bradford","","R5","Pathogen","Septoria brown spot",1,1
2020,"17-Aug","Blair","Sinking Valley","R6","Insect","Grasshopper",2,1
2020,"17-Aug","Blair","Sinking Valley","R6","Insect","Japanese beetle",1,1
2020,"17-Aug","Blair","Sinking Valley","R6","Insect","Bean leaf beetle",1,1
2020,"17-Aug","Blair","Sinking Valley","R6","Insect","Green cloverworm",1,1
2020,"17-Aug","Blair","Sinking Valley","R6","Pathogen","Septoria brown spot",1,1
2020,"17-Aug","Blair","Sinking Valley","R6","Pathogen","Anthracnose",1,1
2020,"17-Aug","Blair","Sinking Valley","R6","Pathogen","Bacterial blight",1,1
2020,"17-Aug","Cessna","Bedford","R5","Insect","Green cloverworm",1,1
2020,"17-Aug","Cessna","Bedford","R5","Insect","Grasshopper",1,1
2020,"17-Aug","Cessna","Bedford","R5","Insect","Bean leaf beetle",1,1
2020,"17-Aug","Cessna","Bedford","R5","Insect","Japanese beetle",1,1
2020,"17-Aug","Cessna","Bedford","R5","Pathogen","Septoria brown spot",1,1
2020,"17-Aug","Cessna","Bedford","R5","Pathogen","Bacterial blight",1,1
2020,"17-Aug","Cambria","Loretto","R5","Insect","Grasshopper",1,1
2020,"17-Aug","Cambria","Loretto","R5","Insect","Bean leaf beetle",1,1
2020,"17-Aug","Cambria","Loretto","R5","Insect","Japanese beetle",1,1
2020,"17-Aug","Cambria","Loretto","R5","Insect","Green cloverworm",1,1
2020,"17-Aug","Cambria","Loretto","R5","Pathogen","Septoria brown spot",1,1
2020,"17-Aug","Cambria","Loretto","R5","Pathogen","Downy mildew",1,1
2020,"17-Aug","Northumberland","Riverside","R5","Insect","Japanese beetle",1,1
2020,"17-Aug","Northumberland","Riverside","R5","Insect","Grasshopper",1,1
2020,"17-Aug","Northumberland","Riverside","R5","Insect","Soybean aphid",1,1
2020,"17-Aug","Northumberland","Riverside","R5","Insect","Green cloverworm",1,1
2020,"17-Aug","Northumberland","Riverside","R5","Insect","Silver spotted skipper",1,1
2020,"17-Aug","Northumberland","Riverside","R5","Insect","Bean leaf beetle",1,1
2020,"17-Aug","Northumberland","Riverside","R5","Pathogen","Frogeye leaf spot",1,1
2020,"17-Aug","Northumberland","Riverside","R5","Pathogen","Septoria brown spot",1,1
2020,"17-Aug","Northumberland","Milton","R5","Insect","Japanese beetle",1,2
2020,"17-Aug","Northumberland","Milton","R5","Insect","Grasshopper",1,2
2020,"17-Aug","Northumberland","Milton","R5","Insect","Soybean aphid",1,2
2020,"17-Aug","Northumberland","Milton","R5","Insect","Green cloverworm",1,2
2020,"17-Aug","Northumberland","Milton","R5","Insect","Silver spotted skipper",1,2
2020,"17-Aug","Northumberland","Milton","R5","Pathogen","Frogeye leaf spot",1,2
2020,"17-Aug","Northumberland","Milton","R5","Pathogen","Septoria brown spot",1,2
2020,"17-Aug","Northumberland","Milton","R5","Pathogen","Downy mildew",1,2
2020,"17-Aug","Northumberland","Milton","R5","Pathogen","Sudden death syndrome",1,2
2020,"17-Aug","Potter","Oswayo","R5-R6","Insect","Grasshopper",1,1
2020,"17-Aug","Potter","Oswayo","R5-R6","Pathogen","Septoria leaf spot",1,1
2020,"17-Aug","Potter","Oswayo","R5-R6","Mammal","Deer",1,1
2020,"17-Aug","Potter","Germania","R5-R6","Pathogen","Septoria leaf spot",1,2
2020,"17-Aug","Potter","Germania","R5-R6","Mammal","Deer",1,2
2020,"17-Aug","Montgomery","","R5","Insect","Grasshopper",1,1
2020,"17-Aug","Montgomery","","R5","Insect","Stink bug",1,1
2020,"17-Aug","Montgomery","","R5","Pathogen","Septoria brown spot",1,1
2020,"17-Aug","Montgomery","","R5","Pathogen","Soybean bacterial pustule",1,1
2020,"17-Aug","Montgomery","","R5","Pathogen","Downy mildew",1,1
2020,"18-Jul","Lebanon","","R5","Insect","Bean leaf beetle",3,1
2020,"10-Aug","Somerset","Berlin","R4","Insect","Grasshopper",1,1
2020,"10-Aug","Somerset","Berlin","R4","Insect","Bean leaf beetle",1,1
2020,"10-Aug","Somerset","Berlin","R4","Insect","Japanese beetle",1,1
2023,"17-Jul","Montgomery","Souderton","R2","Insect","Grasshopper",2,1
2023,"17-Jul","Montgomery","Souderton","R2","Insect","Green cloverworm",1,1
2023,"17-Jul","Montgomery","Souderton","R2","Pathogen","Septoria brown spot",2,1
2023,"14-Jul","Northumberland","Riverside","R3","Insect","Bean leaf beetle",1,1
2023,"14-Jul","Northumberland","Riverside","R3","Insect","Grasshopper",1,1
2023,"14-Jul","Northumberland","Riverside","R3","Insect","Japanese beetle",1,1
2023,"14-Jul","Northumberland","Riverside","R3","Insect","Potato leafhopper",1,1
2023,"14-Jul","Northumberland","Riverside","R3","Insect","Green cloverworm",1,1
2023,"14-Jul","Northumberland","Riverside","R3","Pathogen","Septoria brown spot",1,1
2023,"14-Jul","Northumberland","Riverside","R3","Mammal","Deer",1,1
2023,"11-Jul","Perry","Blain","R2","Insect","Bean leaf beetle",1,1
2023,"11-Jul","Perry","Blain","R2","Insect","Japanese beetle",1,1
2023,"11-Jul","Perry","Blain","R2","Insect","Green stink bug",1,1
2023,"11-Jul","Perry","Blain","R2","Insect","Brown marmorated stink bug",1,1
2023,"11-Jul","Perry","Blain","R2","Insect","Green cloverworm",1,1
2023,"11-Jul","Beford","New Paris","V6","Insect","Bean leaf beetle",1,1
2023,"11-Jul","Beford","New Paris","V6","Insect","Japanese beetle",1,1
